,id,year,zip_code,city,state,request_type,request_id,count
0,100012,2018,78704,Austin,TX,city,CITY:US480005,22273.0
1,100012,2019,78704,Austin,TX,city,CITY:US480005,22136.0
189,122190,2018,78731,Austin,TX,zip,ZIP:78731,22273.0
190,122190,2019,78731,Austin,TX,zip,ZIP:78731,22136.0
217,144757,2018,78759,Austin,TX,zip,ZIP:78759,22273.0
218,144757,2019,78759,Austin,TX,zip,ZIP:78759,22136.0
247,174161,2018,78729,Austin,TX,zip,ZIP:78729,22273.0
248,174161,2019,78729,Austin,TX,zip,ZIP:78729,22136.0
657,214066,2018,78723,Austin,TX,zip,ZIP:78723,22273.0
658,214066,2019,78723,Austin,TX,zip,ZIP:78723,22136.0
745,217472,2018,78756,Austin,TX,zip,ZIP:78756,22273.0
746,217472,2019,78756,Austin,TX,zip,ZIP:78756,22136.0
977,230019,2018,78757,Austin,TX,zip,ZIP:78757,22273.0
978,230019,2019,78757,Austin,TX,zip,ZIP:78757,22136.0
1147,246008,2018,78748,Austin,TX,zip,ZIP:78748,22273.0
1148,246008,2019,78748,Austin,TX,zip,ZIP:78748,22136.0
1376,291968,2019,78617,Del Valle,TX,county,FIPS:48453,22136.0
1379,292568,2018,78617,Del Valle,TX,county,FIPS:48453,22273.0
1490,312543,2018,78745,Austin,TX,zip,ZIP:78745,22273.0
1491,312543,2019,78745,Austin,TX,zip,ZIP:78745,22136.0
1673,497787,2018,78726,Austin,TX,zip,ZIP:78726,22273.0
1674,497787,2019,78726,Austin,TX,zip,ZIP:78726,22136.0
1806,583370,2018,78737,Austin,TX,zip,ZIP:78737,22273.0
1807,583370,2019,78737,Austin,TX,zip,ZIP:78737,22136.0
1881,775555,2018,78660,Pflugerville,TX,zip,ZIP:78660,22273.0
1882,775555,2019,78660,Pflugerville,TX,zip,ZIP:78660,22136.0
1911,810714,2018,78652,Manchaca,TX,zip,ZIP:78652,22273.0
1912,810714,2019,78652,Manchaca,TX,zip,ZIP:78652,22136.0
2032,R072533,2018,78717,Austin,TX,zip,ZIP:78717,22273.0
2033,R072533,2019,78717,Austin,TX,zip,ZIP:78717,22136.0
2072,R516103,2018,78613,Cedar Park,TX,zip,ZIP:78613,22273.0
2073,R516103,2019,78613,Cedar Park,TX,zip,ZIP:78613,22136.0
2080,100,2011,Unknown,Unknown,AZ,county,FIPS:48453,22310.0
2089,11,2011,Unknown,Unknown,AR,county,FIPS:48491,22310.0
2105,128,2011,Unknown,Unknown,MI,county,FIPS:48209,22310.0
2265,280,2011,Unknown,Unknown,NY,state,FIPS:36,22310.0
2271,286,2011,Unknown,Unknown,TX,state,FIPS:48,22310.0
2272,287,2011,Unknown,Unknown,VA,state,FIPS:51,22310.0
2273,288,2011,Unknown,Unknown,MA,state,FIPS:25,22310.0
2275,29,2011,Unknown,Unknown,WI,state,FIPS:55,22310.0
2278,292,2011,Unknown,Unknown,MI,state,FIPS:26,22310.0
2282,296,2011,Unknown,Unknown,GA,state,FIPS:13,22310.0
2286,30,2011,Unknown,Unknown,MN,state,FIPS:27,22310.0
2297,31,2011,Unknown,Unknown,LA,state,FIPS:22,22310.0
2305,317,2011,Unknown,Unknown,NJ,state,FIPS:34,22310.0
2307,319,2011,Unknown,Unknown,DC,,,22310.0
2308,32,2011,Unknown,Unknown,FL,state,FIPS:12,22310.0
2311,323,2011,Unknown,Unknown,CA,state,FIPS:06,22310.0
2312,324,2011,Unknown,Unknown,IL,state,FIPS:17,22310.0
2315,330,2011,Unknown,Unknown,TN,state,FIPS:47,22310.0
2316,331,2011,Unknown,Unknown,PA,state,FIPS:42,22310.0
2317,332,2011,Unknown,Unknown,WV,state,FIPS:54,22310.0
2319,336,2011,Unknown,Unknown,AL,state,FIPS:01,22310.0
2326,342,2011,Unknown,Unknown,NE,state,FIPS:31,22310.0
2333,352,2011,Unknown,Unknown,NH,state,FIPS:33,22310.0
2335,355,2011,Unknown,Unknown,OR,state,FIPS:41,22310.0
2338,360,2011,Unknown,Unknown,RI,state,FIPS:44,22310.0
2339,361,2011,Unknown,Unknown,NC,state,FIPS:37,22310.0
2344,368,2011,Unknown,Unknown,NV,state,FIPS:32,22310.0
2345,369,2011,Unknown,Unknown,CT,state,FIPS:09,22310.0
2348,371,2011,Unknown,Unknown,MD,state,FIPS:24,22310.0
2369,399,2011,Unknown,Unknown,IN,state,FIPS:18,22310.0
2370,4,2011,Unknown,Unknown,AR,state,FIPS:05,22310.0
2375,408,2011,Unknown,Unknown,DE,state,FIPS:10,22310.0
2379,411,2011,Unknown,Unknown,OH,state,FIPS:39,22310.0
2385,42,2011,Unknown,Unknown,CO,state,FIPS:08,22310.0
2392,430,2011,Unknown,Unknown,MO,state,FIPS:29,22310.0
2422,466,2011,Unknown,Unknown,ID,state,FIPS:16,22310.0
2425,472,2011,Unknown,Unknown,UT,state,FIPS:49,22310.0
2448,499,2011,Unknown,Unknown,AZ,state,FIPS:04,22310.0
2482,538,2011,Unknown,Unknown,WA,state,FIPS:53,22310.0
2550,608,2011,Unknown,Unknown,KY,state,FIPS:21,22310.0
2552,610,2011,Unknown,Unknown,SC,state,FIPS:45,22310.0
2575,636,2011,Unknown,Unknown,KS,state,FIPS:20,22310.0
2586,648,2011,Unknown,Unknown,OK,state,FIPS:40,22310.0
2623,681,2011,Unknown,Unknown,NM,state,FIPS:35,22310.0
2886,94,2011,Unknown,Unknown,ME,state,FIPS:23,22310.0
2904,1280,2015,98134,Seattle,WA,city,CITY:US530018,22391.0
2905,1280,2016,98134,Seattle,WA,city,CITY:US530018,22360.0
2906,1280,2017,98134,Seattle,WA,city,CITY:US530018,22358.0
2907,1280,2018,98134,Seattle,WA,city,CITY:US530018,22273.0
2908,1280,2019,98134,Seattle,WA,city,CITY:US530018,22136.0
2909,1280,2020,98134,Seattle,WA,city,CITY:US530018,22016.0
2910,1280,2021,98134,Seattle,WA,city,CITY:US530018,21824.0
2911,1280,2022,98134,Seattle,WA,city,CITY:US530018,21561.0
2966,19448,2015,98199,Seattle,WA,zip,ZIP:98199,22391.0
2967,19448,2016,98199,Seattle,WA,zip,ZIP:98199,22360.0
2968,19448,2017,98199,Seattle,WA,zip,ZIP:98199,22358.0
2969,19448,2018,98199,Seattle,WA,zip,ZIP:98199,22273.0
2970,19448,2019,98199,Seattle,WA,zip,ZIP:98199,22136.0
2971,19448,2020,98199,Seattle,WA,zip,ZIP:98199,22016.0
2972,19448,2021,98199,Seattle,WA,zip,ZIP:98199,21824.0
2973,19448,2022,98199,Seattle,WA,zip,ZIP:98199,21561.0
3017,19471,2015,98108,Seattle,WA,zip,ZIP:98108,22391.0
3018,19471,2016,98108,Seattle,WA,zip,ZIP:98108,22360.0
3019,19471,2017,98108,Seattle,WA,zip,ZIP:98108,22358.0
3020,19471,2018,98108,Seattle,WA,zip,ZIP:98108,22273.0
3021,19471,2019,98108,Seattle,WA,zip,ZIP:98108,22136.0
3022,19471,2020,98108,Seattle,WA,zip,ZIP:98108,22016.0
3023,19471,2021,98108,Seattle,WA,zip,ZIP:98108,21824.0
3024,19471,2022,98108,Seattle,WA,zip,ZIP:98108,21561.0
4323,20170,2015,98118,Seattle,WA,zip,ZIP:98118,22391.0
4324,20170,2016,98118,Seattle,WA,zip,ZIP:98118,22360.0
4325,20170,2017,98118,Seattle,WA,zip,ZIP:98118,22358.0
4326,20170,2018,98118,Seattle,WA,zip,ZIP:98118,22273.0
4327,20170,2019,98118,Seattle,WA,zip,ZIP:98118,22136.0
4328,20170,2020,98118,Seattle,WA,zip,ZIP:98118,22016.0
4329,20170,2021,98118,Seattle,WA,zip,ZIP:98118,21824.0
4330,20170,2022,98118,Seattle,WA,zip,ZIP:98118,21561.0
4799,20407,2015,98117,Seattle,WA,zip,ZIP:98117,22391.0
4800,20407,2016,98117,Seattle,WA,zip,ZIP:98117,22360.0
4801,20407,2017,98117,Seattle,WA,zip,ZIP:98117,22358.0
4802,20407,2018,98117,Seattle,WA,zip,ZIP:98117,22273.0
4803,20407,2019,98117,Seattle,WA,zip,ZIP:98117,22136.0
4804,20407,2020,98117,Seattle,WA,zip,ZIP:98117,22016.0
4805,20407,2021,98117,Seattle,WA,zip,ZIP:98117,21824.0
4806,20407,2022,98117,Seattle,WA,zip,ZIP:98117,21561.0
18255,100016,2018,60201,Evanston,IL,county,FIPS:53033,22273.0
18256,100016,2019,60201,Evanston,IL,county,FIPS:53033,22136.0
18267,100294,2019,60202,Evanston,IL,zip,ZIP:60202,22136.0
18268,100374,2018,60202,Evanston,IL,zip,ZIP:60202,22273.0
18431,108426,2018,60602,Chicago,IL,city,CITY:US170006,22273.0
18446,109505,2019,60201,Evanston,IL,county,FIPS:17031,22136.0
18448,109653,2018,60201,Evanston,IL,county,FIPS:17031,22273.0
18455,1050,2016,80239,Denver,CO,zip,ZIP:80239,22360.0
18456,1050,2017,80239,Denver,CO,zip,ZIP:80239,22358.0
18457,1050,2018,80239,Denver,CO,zip,ZIP:80239,22273.0
18458,1050,2019,80239,Denver,CO,zip,ZIP:80239,22136.0
18459,1050,2020,80239,Denver,CO,zip,ZIP:80239,22016.0
18460,1050,2021,80239,Denver,CO,zip,ZIP:80239,21824.0
18461,1050,2022,80239,Denver,CO,zip,ZIP:80239,21561.0
18526,1127,2016,80249,Denver,CO,zip,ZIP:80249,22360.0
18527,1127,2017,80249,Denver,CO,zip,ZIP:80249,22358.0
18528,1127,2018,80249,Denver,CO,zip,ZIP:80249,22273.0
18529,1127,2020,80249,Denver,CO,zip,ZIP:80249,22016.0
18530,1127,2021,80249,Denver,CO,zip,ZIP:80249,21824.0
18531,1127,2022,80249,Denver,CO,zip,ZIP:80249,21561.0
18558,1274,2016,80238,Denver,CO,zip,ZIP:80238,22360.0
18559,1274,2017,80238,Denver,CO,zip,ZIP:80238,22358.0
18560,1274,2018,80238,Denver,CO,zip,ZIP:80238,22273.0
18561,1274,2019,80238,Denver,CO,zip,ZIP:80238,22136.0
18562,1274,2020,80238,Denver,CO,zip,ZIP:80238,22016.0
18563,1274,2021,80238,Denver,CO,zip,ZIP:80238,21824.0
18564,1274,2022,80238,Denver,CO,zip,ZIP:80238,21561.0
18565,1388,2017,80216,Denver,CO,city,CITY:US080004,22358.0
18566,1388,2018,80216,Denver,CO,city,CITY:US080004,22273.0
18567,1388,2019,80216,Denver,CO,city,CITY:US080004,22136.0
18568,1388,2020,80216,Denver,CO,city,CITY:US080004,22016.0
18569,1388,2021,80216,Denver,CO,city,CITY:US080004,21824.0
18570,1388,2022,80216,Denver,CO,city,CITY:US080004,21561.0
18588,1477,2016,80207,Denver,CO,city,CITY:US080004,22360.0
18632,1783,2016,80205,Denver,CO,zip,ZIP:80205,22360.0
18633,1783,2017,80205,Denver,CO,zip,ZIP:80205,22358.0
18634,1783,2018,80205,Denver,CO,zip,ZIP:80205,22273.0
18635,1783,2019,80205,Denver,CO,zip,ZIP:80205,22136.0
18636,1783,2020,80205,Denver,CO,zip,ZIP:80205,22016.0
18637,1783,2021,80205,Denver,CO,zip,ZIP:80205,21824.0
18638,1783,2022,80205,Denver,CO,zip,ZIP:80205,21561.0
18668,1821,2017,80220,Denver,CO,zip,ZIP:80220,22358.0
18669,1821,2018,80220,Denver,CO,zip,ZIP:80220,22273.0
18670,1821,2019,80220,Denver,CO,zip,ZIP:80220,22136.0
18673,1830,2020,80220,Denver,CO,zip,ZIP:80220,22016.0
18674,1830,2021,80220,Denver,CO,zip,ZIP:80220,21824.0
18675,1830,2022,80220,Denver,CO,zip,ZIP:80220,21561.0
18676,1839,2016,80220,Denver,CO,zip,ZIP:80220,22360.0
18687,1941,2018,80211,Denver,CO,zip,ZIP:80211,22273.0
18688,1941,2019,80211,Denver,CO,zip,ZIP:80211,22136.0
18689,1941,2020,80211,Denver,CO,zip,ZIP:80211,22016.0
18690,1941,2021,80211,Denver,CO,zip,ZIP:80211,21824.0
18691,1941,2022,80211,Denver,CO,zip,ZIP:80211,21561.0
18705,1978,2017,80211,Denver,CO,zip,ZIP:80211,22358.0
18710,1983,2016,80211,Denver,CO,zip,ZIP:80211,22360.0
18717,1991,2016,80120,Littleton,CO,zip,ZIP:80120,22360.0
18718,1991,2017,80120,Littleton,CO,zip,ZIP:80120,22358.0
18719,1991,2018,80120,Littleton,CO,zip,ZIP:80120,22273.0
18720,1991,2019,80120,Littleton,CO,zip,ZIP:80120,22136.0
18721,1991,2020,80120,Littleton,CO,zip,ZIP:80120,22016.0
18722,1991,2021,80120,Littleton,CO,zip,ZIP:80120,21824.0
18723,1991,2022,80120,Littleton,CO,zip,ZIP:80120,21561.0
19893,2858,2016,80236,Denver,CO,zip,ZIP:80236,22360.0
19894,2858,2017,80236,Denver,CO,zip,ZIP:80236,22358.0
19895,2858,2018,80236,Denver,CO,zip,ZIP:80236,22273.0
19896,2858,2019,80236,Denver,CO,zip,ZIP:80236,22136.0
19897,2858,2020,80236,Denver,CO,zip,ZIP:80236,22016.0
19898,2858,2021,80236,Denver,CO,zip,ZIP:80236,21824.0
19899,2858,2022,80236,Denver,CO,zip,ZIP:80236,21561.0
20115,2917,2016,80128,Littleton,CO,zip,ZIP:80128,22360.0
20116,2917,2017,80128,Littleton,CO,zip,ZIP:80128,22358.0
20117,2917,2018,80128,Littleton,CO,zip,ZIP:80128,22273.0
20118,2917,2019,80128,Littleton,CO,zip,ZIP:80128,22136.0
20119,2917,2020,80128,Littleton,CO,zip,ZIP:80128,22016.0
20120,2917,2021,80128,Littleton,CO,zip,ZIP:80128,21824.0
20121,2917,2022,80128,Littleton,CO,zip,ZIP:80128,21561.0
20881,3238,2016,80219,Denver,CO,zip,ZIP:80219,22360.0
20882,3238,2017,80219,Denver,CO,zip,ZIP:80219,22358.0
20883,3238,2018,80219,Denver,CO,zip,ZIP:80219,22273.0
20884,3238,2019,80219,Denver,CO,zip,ZIP:80219,22136.0
20885,3238,2020,80219,Denver,CO,zip,ZIP:80219,22016.0
21311,3592,2021,80219,Denver,CO,zip,ZIP:80219,21824.0
21312,3592,2022,80219,Denver,CO,zip,ZIP:80219,21561.0
21393,3645,2017,80210,Denver,CO,zip,ZIP:80210,22358.0
21394,3645,2018,80210,Denver,CO,zip,ZIP:80210,22273.0
21395,3645,2019,80210,Denver,CO,zip,ZIP:80210,22136.0
21396,3645,2020,80210,Denver,CO,zip,ZIP:80210,22016.0
21397,3645,2021,80210,Denver,CO,zip,ZIP:80210,21824.0
21398,3645,2022,80210,Denver,CO,zip,ZIP:80210,21561.0
21404,3648,2016,80210,Denver,CO,zip,ZIP:80210,22360.0
21931,4252,2016,80012,Aurora,CO,zip,ZIP:80012,22360.0
21932,4252,2017,80012,Aurora,CO,zip,ZIP:80012,22358.0
21933,4252,2018,80012,Aurora,CO,zip,ZIP:80012,22273.0
21934,4252,2019,80012,Aurora,CO,zip,ZIP:80012,22136.0
21935,4252,2020,80012,Aurora,CO,zip,ZIP:80012,22016.0
21936,4252,2022,80012,Aurora,CO,zip,ZIP:80012,21561.0
22098,4477,2016,80231,Denver,CO,zip,ZIP:80231,22360.0
22099,4477,2017,80231,Denver,CO,zip,ZIP:80231,22358.0
22100,4477,2018,80231,Denver,CO,zip,ZIP:80231,22273.0
22101,4477,2019,80231,Denver,CO,zip,ZIP:80231,22136.0
22102,4477,2020,80231,Denver,CO,zip,ZIP:80231,22016.0
22103,4477,2021,80231,Denver,CO,zip,ZIP:80231,21824.0
22104,4477,2022,80231,Denver,CO,zip,ZIP:80231,21561.0
22213,4617,2016,80124,Littleton,CO,state,FIPS:08,22360.0
22214,4617,2017,80124,Littleton,CO,state,FIPS:08,22358.0
22215,4617,2018,80124,Littleton,CO,state,FIPS:08,22273.0
22216,4617,2019,80124,Littleton,CO,state,FIPS:08,22136.0
22217,4617,2020,80124,Littleton,CO,state,FIPS:08,22016.0
22218,4617,2021,80124,Littleton,CO,state,FIPS:08,21824.0
22219,4617,2022,80124,Littleton,CO,state,FIPS:08,21561.0
22308,4791,2016,80237,Denver,CO,zip,ZIP:80237,22360.0
22309,4791,2017,80237,Denver,CO,zip,ZIP:80237,22358.0
22310,4791,2018,80237,Denver,CO,zip,ZIP:80237,22273.0
22311,4791,2019,80237,Denver,CO,zip,ZIP:80237,22136.0
22312,4791,2020,80237,Denver,CO,zip,ZIP:80237,22016.0
22313,4791,2021,80237,Denver,CO,zip,ZIP:80237,21824.0
22314,4791,2022,80237,Denver,CO,zip,ZIP:80237,21561.0
22407,5009,2017,80123,Littleton,CO,zip,ZIP:80123,22358.0
22408,5009,2018,80123,Littleton,CO,zip,ZIP:80123,22273.0
22409,5009,2019,80123,Littleton,CO,zip,ZIP:80123,22136.0
22410,5009,2020,80123,Littleton,CO,zip,ZIP:80123,22016.0
22411,5009,2021,80123,Littleton,CO,zip,ZIP:80123,21824.0
22412,5009,2022,80123,Littleton,CO,zip,ZIP:80123,21561.0
22507,5101,2019,80249,Denver,CO,zip,ZIP:80249,22136.0
22815,5337,2016,80221,Denver,CO,zip,ZIP:80221,22360.0
22816,5337,2020,80221,Denver,CO,zip,ZIP:80221,22016.0
22817,5337,2021,80221,Denver,CO,zip,ZIP:80221,21824.0
22942,5446,2016,80123,Littleton,CO,zip,ZIP:80123,22360.0
23054,5551,2016,80903,Colorado Springs,CO,zip,ZIP:80903,22360.0
23055,5551,2017,80903,Colorado Springs,CO,zip,ZIP:80903,22358.0
23056,5551,2018,80903,Colorado Springs,CO,zip,ZIP:80903,22273.0
23057,5551,2019,80903,Colorado Springs,CO,zip,ZIP:80903,22136.0
23058,5551,2020,80903,Colorado Springs,CO,zip,ZIP:80903,22016.0
23059,5551,2021,80903,Colorado Springs,CO,zip,ZIP:80903,21824.0
23060,5551,2022,80903,Colorado Springs,CO,zip,ZIP:80903,21561.0
23167,5631,2017,80214,Denver,CO,zip,ZIP:80214,22358.0
23168,5631,2018,80214,Denver,CO,zip,ZIP:80214,22273.0
23169,5631,2019,80214,Denver,CO,zip,ZIP:80214,22136.0
23170,5631,2020,80214,Denver,CO,zip,ZIP:80214,22016.0
23171,5631,2021,80214,Denver,CO,zip,ZIP:80214,21824.0
23172,5631,2022,80214,Denver,CO,zip,ZIP:80214,21561.0
23187,5637,2016,80111,Englewood,CO,zip,ZIP:80111,22360.0
23188,5637,2017,80111,Englewood,CO,zip,ZIP:80111,22358.0
23189,5637,2018,80111,Englewood,CO,zip,ZIP:80111,22273.0
23190,5637,2019,80111,Englewood,CO,zip,ZIP:80111,22136.0
23191,5637,2020,80111,Englewood,CO,zip,ZIP:80111,
23192,5637,2021,80111,Englewood,CO,zip,ZIP:80111,21824.0
23193,5637,2022,80111,Englewood,CO,zip,ZIP:80111,21561.0
24099,6025,2018,80221,Denver,CO,zip,ZIP:80221,22273.0
24100,6025,2019,80221,Denver,CO,zip,ZIP:80221,22136.0
24103,6025,2022,80221,Denver,CO,zip,ZIP:80221,21561.0
24183,CB146,2016,Unknown,Boulder,CO,city,CITY:US080001,22360.0
24184,CB146,2017,Unknown,Boulder,CO,city,CITY:US080001,22358.0
24185,CB146,2018,Unknown,Boulder,CO,city,CITY:US080001,22273.0
24192,B1001,2015,Unknown,Cambridge,MA,state,FIPS:25,22391.0
24193,B1001,2016,Unknown,Cambridge,MA,state,FIPS:25,22360.0
24194,B1001,2017,Unknown,Cambridge,MA,state,FIPS:25,22358.0
24195,B1001,2018,Unknown,Cambridge,MA,state,FIPS:25,22273.0
24196,B1001,2019,Unknown,Cambridge,MA,state,FIPS:25,22136.0
24197,B1001,2020,Unknown,Cambridge,MA,state,FIPS:25,22016.0
24198,B1001,2021,Unknown,Cambridge,MA,state,FIPS:25,21824.0
24199,B1001,2022,Unknown,Cambridge,MA,state,FIPS:25,21561.0
25529,00116776+5897884,2020,20852,Rockville,MD,zip,ZIP:20852,22016.0
25530,00116776+5897884,2021,20852,Rockville,MD,zip,ZIP:20852,21824.0
25531,00154625+4973425,2023,20850,Rockville,MD,state,FIPS:24,21317.0
25533,00155367C+5722128,2017,20852,Rockville,MD,zip,ZIP:20852,22358.0
25534,00155367C+5722128,2019,20852,Rockville,MD,zip,ZIP:20852,22136.0
25535,00335183+5722108,2020,20904,Silver Spring,MD,zip,ZIP:20904,22016.0
25536,00335183+5722108,2021,20904,Silver Spring,MD,zip,ZIP:20904,21824.0
25537,00335183+5722108,2022,20904,Silver Spring,MD,zip,ZIP:20904,21561.0
25538,00335183+5722108,2023,20904,Silver Spring,MD,zip,ZIP:20904,21317.0
25540,00570056+5865624,2019,20874,Germantown,MD,state,FIPS:24,22136.0
25541,00570056+5865624,2020,20874,Germantown,MD,state,FIPS:24,22016.0
25542,00570056+5865624,2021,20874,Germantown,MD,state,FIPS:24,21824.0
25543,00570056+5865624,2022,20874,Germantown,MD,state,FIPS:24,21561.0
25545,00794560+5879015,2023,20877,Gaithersburg,MD,zip,ZIP:20877,21317.0
25546,00795757+5904552,2017,20878,Gaithersburg,MD,zip,ZIP:20878,22358.0
25547,00795757+6877404,2020,20878,Gaithersburg,MD,zip,ZIP:20878,22016.0
25548,00979263+10434835,2023,20910,Silver Spring,MD,zip,ZIP:20910,21317.0
25549,00985207+5911861,2022,20906,Silver Spring,MD,zip,ZIP:20906,21561.0
25550,00985207+5911861,2023,20906,Silver Spring,MD,zip,ZIP:20906,21317.0
25551,00985207; 02774084+5911861,2020,20906,Silver Spring,MD,zip,ZIP:20906,22016.0
25555,01407053+5722083,2017,20902,Silver Spring,MD,state,FIPS:24,22358.0
25563,01621210+6334342,2021,20878,Gaithersburg,MD,zip,ZIP:20878,21824.0
25564,01621210_A+6334342,2023,20878,Gaithersburg,MD,zip,ZIP:20878,21317.0
25566,01657270+3353548,2022,20852,Rockville,MD,zip,ZIP:20852,21561.0
25567,01657270+3353548,2023,20852,Rockville,MD,zip,ZIP:20852,21317.0
25574,01822276+5849415,2022,20878,Gaithersburg,MD,zip,ZIP:20878,21561.0
25577,01954224n+5891369,2016,20850,Rockville,MD,state,FIPS:24,22360.0
25579,01954224n+5891369,2018,20850,Rockville,MD,state,FIPS:24,22273.0
25582,01971981+1527751,2020,20817,Bethesda,MD,zip,ZIP:20817,22016.0
25586,02628967+5893422,2021,20906,Silver Spring,MD,zip,ZIP:20906,21824.0
25587,02767580+5825227,2017,20906,Silver Spring,MD,zip,ZIP:20906,22358.0
25592,03243991+30734135,2023,20871,Clarksburg,MD,zip,ZIP:20871,21317.0
25593,03256207+4973216,2017,20910,Silver Spring,MD,zip,ZIP:20910,22358.0
25594,03256207+4973216,2020,20910,Silver Spring,MD,zip,ZIP:20910,22016.0
25595,03256207+4973216,2021,20910,Silver Spring,MD,zip,ZIP:20910,21824.0
25596,03256207+4973216,2022,20910,Silver Spring,MD,zip,ZIP:20910,21561.0
25606,03312532_d+5898992,2018,20878,Gaithersburg,MD,zip,ZIP:20878,22273.0
25607,03312532_d+5898992,2019,20878,Gaithersburg,MD,zip,ZIP:20878,22136.0
25631,03689527+31100549,2023,20886,Montgomery Village,MD,zip,ZIP:20886,21317.0
25648,055165+4734373,2016,20852,Rockville,MD,zip,ZIP:20852,22360.0
25653,116776+5897884,2018,20852,Rockville,MD,zip,ZIP:20852,22273.0
25664,1971981_b+1527751,2016,20817,Bethesda,MD,zip,ZIP:20817,22360.0
25665,1971981_b+1527751,2017,20817,Bethesda,MD,zip,ZIP:20817,22358.0
25666,1971981_b+1527751,2018,20817,Bethesda,MD,zip,ZIP:20817,22273.0
25667,1971981_b+1527751,2019,20817,Bethesda,MD,zip,ZIP:20817,22136.0
25668,2628967+5893422,2018,20906,Silver Spring,MD,zip,ZIP:20906,22273.0
25670,2767580+5825227,2019,20906,Silver Spring,MD,zip,ZIP:20906,22136.0
25675,3256207+4973216,2018,20910,Silver Spring,MD,zip,ZIP:20910,22273.0
25676,3256207+4973216,2019,20910,Silver Spring,MD,zip,ZIP:20910,22136.0
25683,335183+5722108,2018,20904,Silver Spring,MD,zip,ZIP:20904,22273.0
25684,335183+5722108,2019,20904,Silver Spring,MD,zip,ZIP:20904,22136.0
25708,1N1E03DB-1200-B2,2017,97217,Portland,OR,city,CITY:US410014,22358.0
25709,1N1E03DB-1200-B2,2018,97217,Portland,OR,city,CITY:US410014,22273.0
25710,1N1E03DB-1200-B2,2019,97217,Portland,OR,city,CITY:US410014,22136.0
25711,1N1E33AA-2500-B1,2016,97209,Portland,OR,city,CITY:US410014,22360.0
25764,1S1E21CB-4201-B1,2016,97219,Portland,OR,zip,ZIP:97219,22360.0
25765,1S1E21CB-4201-B1,2017,97219,Portland,OR,zip,ZIP:97219,22358.0
25766,1S1E21CB-4201-B1,2018,97219,Portland,OR,zip,ZIP:97219,22273.0
25767,1S1E21CB-4201-B1,2019,97219,Portland,OR,zip,ZIP:97219,22136.0
25776,19-3634,2019,Unknown,Unknown,WA,state,FIPS:53,22136.0
25779,19-4266,2019,Unknown,Unknown,OR,state,FIPS:41,22136.0
25787,19-6747,2019,Unknown,Unknown,ID,state,FIPS:16,22136.0
25828,19-8212,2019,Unknown,Unknown,MT,state,FIPS:30,22136.0
25849,01-IS-09000,2015,64101,Kansas City,MO,city,CITY:US290008,22391.0
25850,01-IS-09000,2016,64101,Kansas City,MO,city,CITY:US290008,22360.0
25851,01-IS-09000,2017,64101,Kansas City,MO,city,CITY:US290008,22358.0
25852,01-IS-09000,2018,64101,Kansas City,MO,city,CITY:US290008,22273.0
25853,01-IS-09000,2019,64101,Kansas City,MO,city,CITY:US290008,22136.0
25854,01-IS-09000,2020,64101,Kansas City,MO,city,CITY:US290008,22016.0
25855,01-IS-09000,2021,64101,Kansas City,MO,city,CITY:US290008,21824.0
25873,53-IS-11750,2015,64153,Kansas City,MO,zip,ZIP:64153,22391.0
25874,53-IS-11750,2016,64153,Kansas City,MO,zip,ZIP:64153,22360.0
25875,53-IS-11750,2017,64153,Kansas City,MO,zip,ZIP:64153,22358.0
25876,53-IS-11750,2018,64153,Kansas City,MO,zip,ZIP:64153,22273.0
25877,53-IS-11750,2019,64153,Kansas City,MO,zip,ZIP:64153,22136.0
25878,53-IS-11750,2020,64153,Kansas City,MO,zip,ZIP:64153,22016.0
25879,53-IS-11750,2021,64153,Kansas City,MO,zip,ZIP:64153,21824.0
25880,1000160200,2015,10282,New York,NY,city,CITY:US360019,22391.0
25884,1001170001,2016,10038,New York,NY,city,CITY:US360019,22360.0
25885,1002530001,2014,10002,New York,NY,city,CITY:US360019,22411.0
25886,1003330001,2012,10002,New York,NY,city,CITY:US360019,22437.0
25893,1006087501,2018,10011,New York,NY,city,CITY:US360019,22273.0
25894,1006187501,2017,10011,New York,NY,city,CITY:US360019,22358.0
25903,1011157501,2015,10023,New York,NY,zip,ZIP:10023,22391.0
25904,1011167501,2014,10023,New York,NY,zip,ZIP:10023,22411.0
25906,1011270029,2017,10023,New York,NY,zip,ZIP:10023,22358.0
25908,1011587503,2016,10023,New York,NY,zip,ZIP:10023,22360.0
